id,comment_text,severe_toxic,obscene,threat,insult,identity_hate,toxic
c4144f4b05d158f0,that is irrelevant bitch i m done with that buffy  shit piss off january utc ,0.0,1.0,0.0,1.0,0.0,1.0
ad161d0ae829f834,your recent edits to bridgend ravens and vana diel have also been reverted ,0.0,0.0,0.0,0.0,0.0,0.0
b576f1a1afec8f46, chick flick  i disagree with the definition of chick flick and have issue with it  partly of personal definition and somewhat justifiably as it is uncited  chick flick is not simply about the popularity with women but with women as a target audience and not necessary a romance or have romance as a main theme  learned in school  looking for reference just think of the more recent chick flicks like boys on the side  arguably about failing romance but the uniting theme is their friendship thelma and louise  again  female partners in crime riding in cars with boys  despite the title  the larger theme is her relationship with her father and her son  not just her boyfriend husband and the women  female friendships where only one friend is truly affected by her  lack of  romantic relationship with her husband i m not ready to remove it yet as currently chick flick redirects to a charmed episode and it deserves a mention somewhere else  i d be so happy if someone beats me to the punch as it may take a while to find references now that i no longer have access to online journals  however  it shouldn t stay as it is  ,0.0,0.0,0.0,0.0,0.0,0.0
8554c9131ea0e906,genres it s a r b  song but it sounds like a pop song too it should be r b pop,0.0,0.0,0.0,0.0,0.0,0.0
86a54a6ab2da62a0,hello  anybody at home ,0.0,0.0,0.0,0.0,0.0,0.0
053faf561066632f,hey now  please assume good faith  his middle name is indeed lorraine  if you go to madison square garden it s on the plaque that s dedicated to him and i could have sworn when i read the article it corroborated that  i was mistaken on the latter ,0.0,0.0,0.0,0.0,0.0,0.0
bec63b0a4c0291d8,nope  write an article on the association if you like talk ,0.0,0.0,0.0,0.0,0.0,0.0
33597637792bef37,you ve already had ani reports taken out against your actions  please don t make me have to file another one against you  competence is required  perhaps you should read it ,0.0,0.0,0.0,0.0,0.0,0.0
6d7205f779797107, please research into feminist periodicals on superiority feminist newspapers and booklets may have reported  quoted  or published well known feminists as proponents of superiority or supremacy  likelier the former particularly in the late s and the s  many such papers had largely local circulation in various locales with some copies arriving nationally and some are available now in microfilm in libraries  at least  bell howell published herstory  women s history collection  microfilm best wishes and thank you very much  please research what women wanted  in stanford observer a specific source on superiority that i don t have is freedman  estelle b what women wanted  varieties of feminism in nineteenth century america  in the stanford observer  jan perhaps pp the stanford observer published by stanford university since renamed stanford magazine or the stanford magazine  news stanford edu which is cited in offen  karen  defining feminism  a comparative historical approach  in signs  journal of women in culture and society  vol no autumn p n n pp respectively  in pdf viewer software jstor or jstor s stable url  both as accessed aug p author was of institute for research on women and gender  stanford univ while stanford university s library probably has this on hand  it appears to be rather costly to get a copy  and  as far as i know after checking worldcat org  no copy is near me  i hope someone has a copy and can edit the wikipedia article accordingly  it is also very possible that the superiority referred to has nothing to do with women governing whole societies  but perhaps is only about a moral biological  or essentialist claim to superiority and not governance  best wishes and thank you very much  please find critiques of supremacy generally criticisms of the superiority or supremacy position are implicit in most equality claims  but they probably should be articulated  at the moment  i don t think i have them  except for what i ve already added to wp plus some to come on matriarchy preferred are two kinds  those by feminists  there s probably a passage in an interview of or an article by betty friedan  for example  and those by antifeminists  although some likely exaggerate and conflate all of feminism with superiority aspirations and object to the whole  rather than state a specific objection to superiority per se best wishes and thank you very much  corrected the syntax of the first sentence to conform to that of the next sentence whether les gu  rill  res community intended as relatively modern i think monique wittig s les gu  rill  res  the novel  was meant to be relatively modern or futurist  and thus so was the proposed female state  this is suggested by the words rifle and bullet in the novel  wittig  monique trans david le vay  les gu  rill  res op  cit cited in the draft p rifle p bullet bullets in contrast to an existing interpretation of the fiction as amazonian  probably meant in a sense other than ancientness  the ages of the english words rifle and bullet  about centuries  per shorter oxford eng  dict th ed could be irrelevant if her original french words  w hate ver they were  were old enough and meant ancient weapons or weapon supplies used for war  to avoid this factor being deprecated as original research from a primary source  is there a secondary source about the feminist state s intended time frame other than ,0.0,0.0,0.0,0.0,0.0,0.0
5ce1749139d68f2c,i guess not  since it is stated by neutral historians  rather than leftist politicians  random qoutes by left wing politicians are of course appropriate  instead of those stupid historians ,0.0,0.0,0.0,0.0,0.0,0.0
1b636c1fb216836e, here is a link from the embry riddle website  http fusion erau edu ec wwc centerinfo cfm code this is an example of why wikipedia is not supposed to be used as a citation for other articles in wikipedia  sometimes the articles are not always accurate  talk ,0.0,0.0,0.0,0.0,0.0,0.0
c327d4bb6f3919f7,please do not add unsourced content  as you did to toronto special  this contravenes wikipedia s policy on verifiability  if you continue to do so  you may be  block  from editing wikipedia  if this is a shared ip address  and you didn t make the edit  consider creating an account for yourself so you can avoid further irrelevant notices ,0.0,0.0,0.0,0.0,0.0,0.0
6ab678231c694d54, my shorter liddell scott ancient greek to english says that ancient greek meant a sort of grain  used as fodder for horses  prob  a coarse wheat  spelt but article spelt says that it may be emmer  ,0.0,0.0,0.0,0.0,0.0,0.0
52eca407b01a82f1,no  i know where he was buried  close to the kremlin  i  shit ted all over his grave anyone know where his ancestors are buried  i would like to dig up their graves too ,0.0,1.0,0.0,0.0,0.0,1.0
2e9e6cf6af345d16,on the spot  actually  i am just going to go ahead and report you now as i really don t have the patience for the games,0.0,0.0,0.0,0.0,0.0,0.0
6c33a89e01a05dae,private gatherings in private gatherings in his house had to be disbanded why this doesn t make much sense without an explanation or more background ,0.0,0.0,0.0,0.0,0.0,0.0
ec9ad3bef4c01ccb,update to wikipedia pages needing attention  sex ity will perle be updating this page anytime soon i m in no rush  but it would be nice to know if it won t happen  that s fine  we ll just remove the bot code also  the last update it did didn t seem to make a whole lot of sense i checked out a few of the articles in the cleanup section in the state that they were at that time  such as we  rat snake  and they were neither marked as  sex ity related nor as needing cleanup if you re sure it s doing the right thing  could you explain it to me thanks ,0.0,0.0,0.0,0.0,0.0,0.0
a0b8250f859390f2,look the indian aec gave me the book  there is no copyright it it  i have uploaded large sections of it with their assistance  see  http w lenr canr org collections barc htm  this particular autoradiograph is my personal property  a christmas present from a researcher it is the same as the one on the book because they made hundreds of images from that cathode  it is like making multiple copies from one negative how can there be a problem  this makes no sense  researchers hand out sample data like this all the time  in every laboratory ,0.0,0.0,0.0,0.0,0.0,0.0
ba51e5ef91e38c29,congratulations on the basement tapes attaining wp ga  moisejp i are thinking of heading for wp fac  how say you  regards,0.0,0.0,0.0,0.0,0.0,0.0
b9d8ceb5485b1dba,i see  i believe it s the actual dishonesty rather than specific terms that make a debate degenerate  and which should risk a sanction  but there you go  i trust that you ll keep an eye on caden too after he accused me of lying ,0.0,0.0,0.0,0.0,0.0,0.0
6cdd8c1cca04bc47,hi please don t use this site as a social network thanks ,0.0,0.0,0.0,0.0,0.0,0.0
86ef47e0a2c7993f, deprods  i can t see what merit you think credit management has  it s been taken to afd  re  the british peerage articles  dgg and i both saw some merit in saving the content  but the format is a disaster  and the article author said the articles should be scrapped as they were an experiment gone wrong  see user talk deacon of pndapetzim british peerage  are you planning to work on the articles to reformat them windows ,0.0,0.0,0.0,0.0,0.0,0.0
85d880a5bb88b7a8, people on both sides of lomborg s views took a lot of time developing that part of the article it may be as long as it is due to the need to be very precisely factual i could support a shortened version  but i know that the shortened version i would support would be rejected by others regardless  i agree with school  ,0.0,0.0,0.0,0.0,0.0,0.0
5995eeef08688445, please do not vandalize pages  as you did with this edit to laurence fishburne  if you continue to do so  you will be  block  from editing  talk ,0.0,0.0,0.0,0.0,0.0,0.0
e2c31e550c490a2c,peter firmin at assoc  rediffusion what function did firmin perform at assoc rediffusion  it is clear that this was the start of their working partnership  but the article doesn t say why firmin was in a position to get involved ,0.0,0.0,0.0,0.0,0.0,0.0
e80df6a3f21b7485,ustase i ve already elaborated fully why the added text on the article talk page  then removed by me and others  is a defamation of the einstein s name  please  avoid supporting this defamation further ,0.0,0.0,0.0,0.0,0.0,0.0
44729762ec5a4b93, also nederland is  relatively  a socialist country  we dont have the red on top our flag for no reason  but we sure as fuck arent communistic  and i fail to see any suffering our socialism has caused,0.0,0.0,0.0,0.0,0.0,1.0
f400301f4df02453,yeah thats a really good way to get a life fuck  ing  faggot  ,0.0,1.0,0.0,1.0,1.0,1.0
d1359dc3c7bfc153,this is from muslim customs  using right hand to eat and drink ,0.0,0.0,0.0,0.0,0.0,0.0
9ccb2d853b425514,  ok  thanks it does seem very anomalous to the unknowing eye when the title and the opening part of the lead are formatted differently from one another  yet still emboldened  ,0.0,0.0,0.0,0.0,0.0,0.0
6f00ae7f248af02a,december utc  you are vandalising my user page with frivolous accusations  i have no respect for your contributions to this encyclopedia and i will not treat a grandstanding attitude with respect  my reasons for taking it down have already been noted at the page that i am accused of being a sockpuppet  ehinger and there is no reason to continue vandalising my user page with accusations  let administrators do a checkuser  but stop vandalising the page ,0.0,0.0,0.0,0.0,0.0,0.0
76974919b6495d4c, urban sentence hi semi  parts of that sentence drew on page in particular the  rd paragraph on that page  i thought urban explained there the background to his statement on p about the path being well suited to its time  have a loo  see what you think ,0.0,0.0,0.0,0.0,0.0,0.0
e1e052f6ec6867a3,no prob  before today i d never seen it either ,0.0,0.0,0.0,0.0,0.0,0.0
63953a2baf4ec035,the internet movie database ,0.0,0.0,0.0,0.0,0.0,0.0
49979ba1f88c480d,why did propol remove my comments  this is uncivil and show contempt for other editors  why is propol allowed to do this it shows complete contempt for others ,0.0,0.0,0.0,0.0,0.0,0.0
e5a3f47db877b4b2,i am against the merger ,0.0,0.0,0.0,0.0,0.0,0.0
87642589eef013a4,if you don t want me to respond  stop pinging me talking about me please  snowman,0.0,0.0,0.0,0.0,0.0,0.0
ef198468c400d74b, yeah  the photo idea is a great idea if you would like to do that and need some help uploading them and with the the licensing  please let either  or i know and we will be glad to help take care and have a good weekend  t c  ,0.0,0.0,0.0,0.0,0.0,0.0
13d2c0aea32173e6,great job with tangocms i made a suggestion on the tangocms talk page  it seems like your the primary maintainer of the article  so just letting you know  tell me what you think ,0.0,0.0,0.0,0.0,0.0,0.0
e3c48779c5772f37,fdg you like it in the ass huh ,0.0,1.0,0.0,1.0,0.0,1.0
4001d2807db1f2a4, judging from this  the script based conversion doesn t work as well on the uh type modified tempates mentioned above i ve reverted template oregon university system until we can figure out how to make it work in the new scheme of things is there a way to convert the template in such a way that it collapses downwards babble  ,0.0,0.0,0.0,0.0,0.0,0.0
b86facdc18970688,marcusbritish using socks  said in an edit summary that a user was  sex ly abused by their father also removing his block notice by arb com via anon ips  and making racist remarks ,0.0,0.0,0.0,0.0,0.0,0.0
e32663acfd0e13d6,can confirm  having spoken to my grandad  a lifetime wallaseyan leasowe is a seperate town to wallasey but is considered  with moreton  a part of wallasey only for parliamentary reasons ,0.0,0.0,0.0,0.0,0.0,0.0
5374cc43e3bd1667,  does it make sense at tom wesselmann to say  who specialized in found art collages  a collage uses the detritus of the non art world in a different sense than found art was used by duchamp  no ,0.0,0.0,0.0,0.0,0.0,0.0
39a293e79fd62f6a,thanks  dude  i was going to wait for more comments before i made my whole case  but just going ahead and implementing it is fine with me too haha i think the main benefit to being able to sort decreasing is for projects like nrhp that have limits on their lists with links to full pages  increasing order will only ever show the first x number of dyks  which is static and not representative of the recent expansion of the project  decreasing  on the other hand  will constantly refresh the contents of the main project page with the newest dyks  an ideal solution  thanks again for adding this ,0.0,0.0,0.0,0.0,0.0,0.0
984366a5996120c3, clarification  the article as i  an emancipated minor  rewrote it said  excluding the moron at vandalized it  i ve changed it back  you are correct  all atf laws still apply  emancipation only relates to matters of consent and matters of financesit allows you to live essentially an adult life work  sign contracts  seek healthcare  etc  ,0.0,0.0,0.0,0.0,0.0,0.0
1cee586325d80845,my guess is that war spends most of his time high on meth  so  you know  don t wait ,0.0,0.0,0.0,0.0,0.0,0.0
019959905a59337c,cfd nomination of category wikipedia administrators i have nominated  for deletion  your opinions on the matter are welcome  please participate in the discussion by adding your comments at the discussion page  thank you  ,0.0,0.0,0.0,0.0,0.0,0.0
73eac48e56ef9a54,gods  i m an anglo norman ist  really  not an anglo saxonist mutters  i spend entirely too much time writing about the old anglo saxons though tears her hair out ,0.0,0.0,0.0,0.0,0.0,0.0
8c780289c445aec8,yo man you wanna fight im ready anytime ,0.0,0.0,0.0,0.0,0.0,1.0
9520b7908b038b17,is there evidence of king s defense beyond the mother s word  however non credible breitbart may be in this instance we weigh their reputation against that of a self proclaimed adulterous whore  surely that goes to credibility ,0.0,0.0,0.0,0.0,0.0,0.0
929e8177a0fdd63e,as i told you before  you must first try other methods of dispute resolution before arbcom will hear a case  and i draw your attention to the advice and comments you received the last time you asked about this  which you did not apparently read thoroughly ,0.0,0.0,0.0,0.0,0.0,0.0
13d3091d37d1ac39, your comment and judgements were obviously made before i had a chance to complete my response the evidence your provide above shows that you left your length outside view not even half way through my response  which means that you could only have actually seen only a tiny fraction of my side of the story before you began typing your so called outside view  and may i ask you again  were you or were you not previously acquainted with aeon or any of the uc riverside article editors prior to leaving your supposedly outside view  or perhaps after egregiously violating wp npa and wp agf above  along with being proven that you left a partisan outside view in an rfc  you don t believe that dialogue can be productive anymore  how convenient ,0.0,0.0,0.0,0.0,0.0,0.0
f3e6b09e1774e6d5, speedy deletion of dorantoligy  a tag has been placed on dorantoligy  requesting that it be speedily deleted from wikipedia  this has been done under section g  of the criteria for speedy deletion  because the page appears to have no meaningful content or history  and the text is unsalvageably incoherent  if the page you created was a test  please use the sandbox for any other experiments you would like to do  feel free to leave a message on my talk page if you have any questions about this  if you think that this notice was placed here in error  you may contest the deletion by adding  to the top of the page that has been nominated for deletion  just below the existing speedy deletion or db tag coupled with adding a note on the talk page explaining your position  but be aware that once tagged for speedy deletion  if the article meets the criterion it may be deleted without delay  please do not remove the speedy deletion tag yourself  but don t hesitate to add information to the article that would would render it more in conformance with wikipedia s policies and guidelines  lastly  please note that if the article does get deleted  you can contact one of these admins to request that a copy be emailed to you  ,0.0,0.0,0.0,0.0,0.0,0.0
1e02e88a2fdd9555,i can t see any answar to your act  comanche cph,0.0,0.0,0.0,0.0,0.0,0.0
c03fa2b3060a6395,possibly unfree file refugee girl jpg  an image that you uploaded or altered  file refugee girl jpg  has been listed at wikipedia possibly unfree images because its copyright status is unclear or disputed  if the image s copyright status cannot be verified  it may be deleted  you may find more information on the image description page  you are welcome to add comments to its entry at the discussion if you are interested in it not being deleted  thank you ,0.0,0.0,0.0,0.0,0.0,0.0
e1ee5fe37126a4e1, her majesty wikipedia guidelines typically require you to do two things in regards to genre changes and additions  particularly when your edits meet with disagreement  you must source the edits  and you must discuss them in an attempt to reach consensus  i would recommend you initiate a discussion here in regards to the folk music genre addition you re trying to add to her majesty  edit warring will only get your editing privileges suspended  let s talk about it  ,0.0,0.0,0.0,0.0,0.0,0.0
4e5c47dc731f0840,thanks for the welcome i only now noticed your welcome text  i can t say i m an active participant  made only one article in the dutch wikipedia i just put up a help question in my user page that is more a question from the readers perspective i suppose ,0.0,0.0,0.0,0.0,0.0,0.0
37cfce0962d59948,ok  i am not going to diss  with you anymore  because  you are an hopless nationalist  besides  there are no ottoman sources that shows thousand deaths  according to ottoman sources thousands armenians and turkic muslims were death after all  lastly  dont be afraid of my english skill  i am still trying to improve it ,0.0,0.0,0.0,0.0,0.0,0.0
84b2ad146ff6e627, i added a valid external link that had everything to do with the page in question the link to the site i added is not owned by me nor am i associated with that site in any other way except that i use it and find it relevant you  and evety other editor on this site are way to liberal with that spam word and the advertising claim what about the other links on that page did you accuse them of spamming too  ,0.0,0.0,0.0,0.0,0.0,0.0
f846b91ad551e651,i think your recent edits are perfict ,0.0,0.0,0.0,0.0,0.0,0.0
73f7233aef181b0c, august,0.0,0.0,0.0,0.0,0.0,0.0
e384754255e7bbde, arrival of the celts though it may be literally correct  and has ref  no page numbers though to just say the period between the start of the iron age and the historic period  ad saw the gradual infiltration of small groups of celtic speaking people into ireland  with no context is misleading an imported upper class is only one explanation for the arrival of celtic la t  ne style material culture  and many specialists believe that ireland had already been using a celtic language well before any putative arrival in this period  ,0.0,0.0,0.0,0.0,0.0,0.0
3c35eec018aba5cf,assume some good faith on behalf of the companies  they have reputations they want to preserve  if there are misrepresentation  they will eventually surface and be corrected  you are going way overboard wanting to remove useful company links  this is a uniquely useful list that does not exist elsewhere on the internet and if you do a search you will see it is referenced and used widely  you should not be here trying to chop and gut it  you are not helping wikipedia and only hurting the articles usefulness  i am tired of arguing the same points over and over again  this is not a life and death issue  i have added the source columns you asked for an reworded the county column  please leave the links alone  do you have any idea how much work i and others have put into this list over the last six years  for you to come along  without ever having made any contributions to it and propose radical removal of vital information is deconstructive  and contrary to wikipedia s ideals and purpose  wikipedia is encylcopedic  this is the service and information this page provides  what you are trying to do to it will remove most of it s usefulness ,0.0,0.0,0.0,0.0,0.0,0.0
5479062a0abe121b,  threat i would apologize  but i have nothing to apologize for if you goose stepping  nazi s had common decency or half a brain  many of the edits you ve been making  and the rationales for them wouldn t be made no wonder wikipedia has become an absolute laughing stock throughout teh internets cyclades ,0.0,0.0,0.0,0.0,0.0,1.0
adb5a183a04ca14f,  and you think that normal run of the mill nationalist revert wars aren t obvious vandalism ,0.0,0.0,0.0,0.0,0.0,0.0
6abe99f7036350a3,there is also the option of a conversion to stobar rather than catobar the f  c could work then  does anyone anything about the planned arrester system  is it likely to traditional hydro pneumatic or linear motors like emals  see  linear eddy current brake linear eddy current brake ,0.0,0.0,0.0,0.0,0.0,0.0
10ebeeb1514a984f, the state never dumped anyone over the side of a boat in the east river  norristown  pa someone went to a lot of trouble to explain the situation in norristown  for years i ve seen numbers games mentioned in mob movies but never understood  this explains it well thx  it seems like this person had first hand experience with the people in this racket  has anyone written a newspaper article or book that could be used as a more traditional source ,0.0,0.0,0.0,0.0,0.0,0.0
a52626fd99d3e0cd,yeah  why beat around the bush  why disguise your racist views  everyone can see where you re coming from  just blank the page again with fuck israel  as brief and clear as that  ,0.0,1.0,0.0,0.0,0.0,1.0
2c2bc7ea06fc745e,  prashant  i don t give a rat s ass about your opinion  so stop posting on my page  i have warned you several times  and i repeat once more  stay away from me  talk ,0.0,1.0,0.0,0.0,0.0,1.0
86c90e6e620f5a32,sockpuppet investigation of user anyones else for nutley hi  i was just wondering what is the next step in this investigation since all of the involved usernames and socketpuppets have been  block it seems that the page for the investigation has stalled  no admin has closed it or made any further comments or actions ,0.0,0.0,0.0,0.0,0.0,0.0
b144f366f12c1e78, glad we got that cleared up in cologne blue  the equivalent operation to the is post a comment on the left  under this page in all skins the three choices you mention are available  but the or post a comment it s this in classic as well  which is the skin i usually use  doesn t exactly take you to the bottom it s more like edit a section but for creating a new section which when you hit submit is added to the bottom many people are accustomed to using this operation  which is likely why so many folks end up putting comments at the bottom of your page like i said before  you re free to run this page however you d like but realize adding at the top  of a talk page  is very unusual and goes against the add new section operation supported in the software  in all skins rick block  talk ,0.0,0.0,0.0,0.0,0.0,0.0
c323b855cb985e0b,am i still  b locked am i ,0.0,0.0,0.0,0.0,0.0,0.0
2a54bdbf63121e8f,alternate reality section  does not discuss the ship  but instead the plot line of the movie not relevent this should describe the ship  the diffrences and specs ect  not the plot line of the moive  this article is about the ship  not the movie  so why are we walked through the plot line ,0.0,0.0,0.0,0.0,0.0,0.0
fe3a6ed430dca226,who do you think you are accusing me being  don t have language knowledge i m not an linguistic experts but at least i have korean japanese language knowledge  two languages are closely related in terms of sound and grammar  pure native words sounds grammars are also related to mongolian  tungus etc if you don t know anything about native korean japanese then don t question me again  korsentry,0.0,0.0,0.0,0.0,0.0,0.0
3ae98aab99d1f6f0,colin campbell actor many thanks apologies to others who have commented  i found it impossible to make head or tail of where who i should ask my question it would seem there is more than actor called colin campbell  my father born in was indeed in a television program called a family at war where i noticed the deletion  he is still alive but not too well so finding this was upsetting incorrect he also had a role in the leather boys if that helps to identify him  thank you again for your assistance hope i m writing to the correct person i will also try to contact kuru,0.0,0.0,0.0,0.0,0.0,0.0
b957bf27225c89d1,that s my point if they can t make any of that stuff which should be simpler than gate technology  lest the asgaard or tolan could have invented it  maybe how can they make the more complex stuff like zpms or drone weapons ,0.0,0.0,0.0,0.0,0.0,0.0
6dfdc7a44e0d283e, speedy deletion of thrice scene  a tag has been placed on thrice scene requesting that it be speedily deleted from wikipedia  this has been done under section a  of the criteria for speedy deletion  because the article appears to be about web content  but it does not indicate how or why the subject is notable  that is  why an article about that subject should be included in an encyclopedia  under the criteria for speedy deletion  articles that do not indicate the subject s importance or significance may be deleted at any time  please see the guidelines for what is generally accepted as notable  as well as our subject specific notability guideline for web content  if you think that this notice was placed here in error  you may contest the deletion by adding  to the top of the page that has been nominated for deletion  just below the existing speedy deletion or db tag coupled with adding a note on the talk page explaining your position  but be aware that once tagged for speedy deletion  if the article meets the criterion it may be deleted without delay  please do not remove the speedy deletion tag yourself  but don t hesitate to add information to the article that would would render it more in conformance with wikipedia s policies and guidelines  lastly  please note that if the article does get deleted  you can contact one of these admins to request that a copy be emailed to you  ,0.0,0.0,0.0,0.0,0.0,0.0
767ead1e9e46e24d,sure i don t know why i didn t put it there in the first place we can copy this discussion there and then delete it off your talk page if you want to keep it uncluttered  talk,0.0,0.0,0.0,0.0,0.0,0.0
a44dda10bb3cbc62, thanks a lot yeah  i go there you re welcome for the fixes play it cool  ,0.0,0.0,0.0,0.0,0.0,0.0
f9cf5ccdcc820013, welcome hello and welcome to wikipedia  thank you for your contributions  i hope you like the place and decide to stay  here are some pages that you might find helpful  the five pillars of wikipedia tutorial how to edit a page how to write a great article manual of style i hope you enjoy editing here and being a wikipedian  please sign your messages on discussion pages using four tildes this will automatically insert your username and the date  if you need help  check out wikipedia questions  ask me on or ask your question on this page and then place helpme before the question  again  welcome happy editing sincerely  tally ho ,0.0,0.0,0.0,0.0,0.0,0.0
f542b283ad90fa53,i know and i think i see what you re getting at but prods that have been removed from an article are considered contesting it  and therefore should not be re added  unless the prod removal was clearly vandalism or a mistake read wp prod  and yes  i know it says an explanation should be left as to why it should it doesn t make the prod removal any less valid  ,0.0,0.0,0.0,0.0,0.0,0.0
ae814723fd8061aa, you are incorrect  please read the subsection emi and the grundy incident  after the discussion of the today show encounter with host bill grundy and its effect on the band s reputation  the subsection concludes with this paragraph  following the end of the tour in late december  three concerts were arranged in holland for january the band  hungover  boarded a plane at london heathrow airport early on january  a few hours later  the evening news was reporting that the band had vomited and spat their way to the flight  despite categorical denials by the emi representative who accompanied the group  the label  which was under political pressure  released the band from their contract  as mclaren fielded offers from other labels  the band went into the studio for a round of recordings with goodman  their last with both him and matlock  all clear ,0.0,0.0,0.0,0.0,0.0,0.0
5ae1b5f098fa4736,because propol  your a little fuck  ,0.0,1.0,0.0,1.0,0.0,1.0
552ddb12f7d4a0fb,redirect talk james willis  football ,0.0,0.0,0.0,0.0,0.0,0.0
dfae4b0fcb1c657e,  lastly  just because this article may or may not meet practical standards set forth by the rest of the adult film star articles on wikipedia does not mean this article in and of itself meets wikistandards perhaps one should clean up those other articles with tone issues as well  ,0.0,0.0,0.0,0.0,0.0,0.0
5423d3aeea2069a0,cowboy your quite the cowboy admin kungfuadam ,0.0,0.0,0.0,0.0,0.0,0.0
3b3b5a1a01ccb352,one other question is nambla also argueing for the age of consent being changed for boys that want to have sex with older females ,0.0,0.0,0.0,0.0,0.0,0.0
b07e858d0d06de2e,what is a missionary ,0.0,0.0,0.0,0.0,0.0,0.0
db5a7bc32ea9ecb3,the explanations given here are incredibly weak and desperate but i m tired of wasting time on such a nothing club  so i ll edit the more outrageous aspect of hsetne s change and leave the desperation changes  statistics  league table  etc i ll also refer the above user users to wikipedia sock puppetry ,0.0,0.0,0.0,0.0,0.0,0.0
7c8598a46e1f7abb,your last edit on false accusations of rape would you consider undoing it the australia study as it stands places undue weight on its false classification the procedures may very well be simply those who it threatened to file charges against the greater context of withdrawn and not pursued is not irrelevant it clarifies the uncertainty of these classifications regarding your rumney edit  it was clear that it was rumney quoting stewart in your previous edit  you placed undue weight on criticism of stewart by selectively quoting one of his findings thank you,0.0,0.0,0.0,0.0,0.0,0.0
e2ad710b3920278b,thank you for your support thank you for supporting my candidacy for administrator jun utc ,0.0,0.0,0.0,0.0,0.0,0.0
20719fbf72feeb94,since he has refused to justify his deletions and obtain consensus approval  i ll be reverting at will sorry if other people s changes get wiped out in the process  but this sort of collateral damage is typical when people like tim decide to edit war to support their vandalism ,0.0,0.0,0.0,0.0,0.0,0.0
2ede80860fbf0fee, something as necessary to a scientific theory as falsifiability  i e  it is not a theory unless it is falsifiable absolutely needs a peer reviewed journal article  there are articles that cite other methods of falsifiability  these are not the methods those article cite  so what am i missing allow fair discussion and i won t vandalize in fact as long as you stop deleting portions of our discussion  i won t touch the article at all  if it is consensus that the article can be improved as suggested  then someone else can fix the article  but i won t touch it this is a discussion page  so allow fair discussion  if it is a consensus on wiki that my concerns are invalid  then i will accept that consensus  in fact if there is a arbitrator for discussion employed by wiki  i will accept their verdict  but i will not accept arbitrary deletion based off of an invalid reading of the rules  that is not in keeping with the spirit of wiki  ,0.0,0.0,0.0,0.0,0.0,0.0
d95d81098bf1e8a7, dan baron this article was a  according to the criteria set out in wp bio aeropagitica ,0.0,0.0,0.0,0.0,0.0,0.0
a54f68f11764a4c6,vehicles will be in mw  m will return  using stopping power will only be ohk at head  neck  and torso  abdomen  limbs  and hands feet will not  ak and m  will return  unknown if there are any changes m will return  acog damage boost will be fixed scorpion  p m r g g will not return there are more unknown weapons that will not return new sniper rifle  sr  m  united states forces  new assault rifle  diemeco c canadian forces m  equivelant  new assault rifle  l  a united kingdom forces  total weapons in multiplayer are said to be around favourite modern warfare maps will return helicopters  air strikes  uav will return red dot sightings will come in different shapes for multiplayer  circular  square  original  snipers will have special grass camouflage  as seen in modern warfare s campaign  all perks will return from mw except eavesdrop and others will be altered all gametypes will return from mw and all will have hardcore versions new gametype  secure  call of duty version of capture the flag  however you capture the enemy s intel  new gametype unconfirmed name  similar to search and destroy  however instead of trying to plant a bomb  you try to kill a specified enemy solider customization for each class  and each country sniper with silencers will not be in multiplayer there are no bots in local multiplayer similar version to  nazi  zombies  however details are unknown no guest players online player per console killcam save feature there is blood and gore offline online co op story takes place in the middle east role as us marines return ken lally voice work in campaign release is set for sometime in november new army tags will be available to add different elements in campaign  similar to halo skulls  campaign only weapons  new  perks bomb sniffer  call in a dog to sniff out bomps explosives modern cowboy  dual pistols dual attachments  call equip two attachments on the gun speed demon  ability to sprint while prone climber  ability to climb trees slicer  ability to grap enemy from behind and slit their throat mg specialist  ability to dismount mg s and place them anywhere underwater trainer  ability to swim under water ,0.0,0.0,0.0,0.0,0.0,0.0
f83aea257a7b29cd, sixstring the beatles wikiproject ,0.0,0.0,0.0,0.0,0.0,0.0
98f97cb9ce082802,progressive dance music i see you don t surrender  eh  what else can i do t  show you that electronic music  is not electronic dance music  did you ever realize that no university in the usa regard  electronic music and the music for dancing as the same genre  are you aware that this is not a music magazine  are you aware of the meaninng of the term encyclopedic  are you aware of the difference between idiomatic expressions  slang and encyclopedid  formal  language  are you aware that most of articles claiming to deal with electronic music subgenres are unsourced or grounded only on independent websites ,0.0,0.0,0.0,0.0,0.0,0.0
e2b443c50e719434,  agreed  talk ,0.0,0.0,0.0,0.0,0.0,0.0
6c74c5f44ccaa33c,fresh attempts by,0.0,0.0,0.0,0.0,0.0,0.0
d9d53ef9f942ede2,oi wankstain fuck off you ignorant  cunt yeah  revert this you arsewipe  revert me lolololol ,0.0,1.0,0.0,1.0,0.0,1.0
c20415e97de1055f, a criticism of lcea is that it attempts to eliminate monetary cost analysis  that is replace the currency by which economic decisions are made with an energy currency why would this be a criticism more explanation would be appreciated thanks  ,0.0,0.0,0.0,0.0,0.0,0.0
9d95e0d63050dd2b, its ok just use the arabic ones only if there is no english one  lets talk  ,0.0,0.0,0.0,0.0,0.0,0.0
0d62299a02d57e2b,new article you may want to edit hello itaqallah  i ve started a new article about saudi arabia s first feature film  keif al hal i invite you to contribute to it if such an article might interest you  thanks ,0.0,0.0,0.0,0.0,0.0,0.0
